Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1972967,"Apr 14, 2015","Apr 14, 2015",1013114,204649028,1013114,202,114,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972967,SRX994244,G6062.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803858,SAMN03254291,simple,186538,Zaire ebolavirus,G6062.1,,,,,,,no,,,,,BI,SRA178666,,public,779A14661ABEAFA383BA353066295747,DEB953628807A5350EA17C6CBB96C0B2
SRR1972968,"Apr 14, 2015","Apr 14, 2015",834280,168524560,834280,202,94,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972968,SRX994245,G6069.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803969,SAMN03254294,simple,186538,Zaire ebolavirus,G6069.1,,,,,,,no,,,,,BI,SRA178666,,public,CE35E946AD7803F29D665A560C4A21AF,EAFBF03A291B1460FF86DFFA73F27DA9
SRR1972969,"Apr 14, 2015","Apr 14, 2015",612712,123767824,612712,202,66,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972969,SRX994246,G6089.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803820,SAMN03254295,simple,186538,Zaire ebolavirus,G6089.1,,,,,,,no,,,,,BI,SRA178666,,public,59272FAEE129236398DC7012637CDBA1,B74E8570A2399EB8A99B1A0A26C131A7
SRR1972970,"Apr 14, 2015","Apr 14, 2015",513141,103654482,513141,202,56,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972970,SRX994247,G6091.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803841,SAMN03254296,simple,186538,Zaire ebolavirus,G6091.1,,,,,,,no,,,,,BI,SRA178666,,public,D4E22F49367A9C787CC8F796B6E58D48,21F975EC31CD52D6EC49E5B641722614
SRR1972972,"Apr 14, 2015","Apr 14, 2015",457504,92415808,457504,202,52,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972972,SRX994249,G6103.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803915,SAMN03254299,simple,186538,Zaire ebolavirus,G6103.1,,,,,,,no,,,,,BI,SRA178666,,public,ECDF0702F9C95CB61EE3C74E3E97EB64,E162F01271AC7C0A4EA2FC8D35EE78AF
SRR1972973,"Apr 14, 2015","Apr 14, 2015",409659,82751118,409659,202,45,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972973,SRX994250,G6104.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804037,SAMN03254300,simple,186538,Zaire ebolavirus,G6104.1,,,,,,,no,,,,,BI,SRA178666,,public,1E71BD15F10C6DA0420434785CA708F5,765830F53D4B09E45F68E017528F8AFD
SRR1972974,"Apr 14, 2015","Apr 14, 2015",5048312,1019759024,5048312,202,572,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972974,SRX994251,W218.0.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908484,SAMN03253744,simple,186538,Zaire ebolavirus,W218.0,,,,,,,no,,,,,BI,SRA178666,,public,B9110A52D9275F099F6C85D70576ACAC,3742753C090B4A31DD73DACC2FCEF02E
SRR1972971,"Apr 14, 2015","Apr 14, 2015",509701,102959602,509701,202,59,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972971,SRX994248,G6095.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803941,SAMN03254298,simple,186538,Zaire ebolavirus,G6095.1,,,,,,,no,,,,,BI,SRA178666,,public,73B57AB1F09823815415A97426D54469,35C1096F033C6C4E67C495B6041D3858
SRR1972976,"Apr 14, 2015","Apr 14, 2015",8345287,1685747974,8345287,202,997,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972976,SRX994253,W220.0.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908478,SAMN03253746,simple,186538,Zaire ebolavirus,W220.0,,,,,,,no,,,,,BI,SRA178666,,public,6A26DBAB1096535FCB94FCE9E1AE8AD8,FB20A0391119E532EA03F374A16EB508
SRR1972965,"Apr 14, 2015","Apr 14, 2015",647500,130795000,647500,202,70,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972965,SRX994242,G6020.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803961,SAMN03254288,simple,186538,Zaire ebolavirus,G6020.1,,,,,,,no,,,,,BI,SRA178666,,public,7FACB4069BD3D5E5205234828641053B,6F30E43AC1E7617DECAEF808CCFC88FB
SRR1972964,"Apr 14, 2015","Apr 14, 2015",471353,95213306,471353,202,48,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972964,SRX994241,G6012.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803856,SAMN03254285,simple,186538,Zaire ebolavirus,G6012.1,,,,,,,no,,,,,BI,SRA178666,,public,C338139D7B5523FA1BFC503D96C9D87A,A373533ADD310A7342BC841A2EAAB59A
SRR1972975,"Apr 14, 2015","Apr 14, 2015",2704785,546366570,2704785,202,292,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972975,SRX994252,W219.0.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908483,SAMN03253745,simple,186538,Zaire ebolavirus,W219.0,,,,,,,no,,,,,BI,SRA178666,,public,28A2141FB6DDB1F51EA4927190770AF8,5B8DCD906A40BF491E474F4D7317D797

Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1972877,"Apr 14, 2015","Apr 14, 2015",2707417,546898234,2707417,202,298,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972877,SRX994154,G5500.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908554,SAMN03254141,simple,186538,Zaire ebolavirus,G5500.2,,,,,,,no,,,,,BI,SRA178666,,public,551F51132376CB6DA31EE2ADFBC83B81,4CCCFAE1AFB25C90ED3AE74C31AE9822
SRR1972880,"Apr 14, 2015","Apr 14, 2015",773206,156187612,773206,202,76,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972880,SRX994157,G5520.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908551,SAMN03254147,simple,186538,Zaire ebolavirus,G5520.1,,,,,,,no,,,,,BI,SRA178666,,public,56827719BF873FE0379403E60F52958B,DA4349255EEA35171015764B0A51A2FC
SRR1972882,"Apr 14, 2015","Apr 14, 2015",550397,111180194,550397,202,59,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972882,SRX994159,G5529.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803818,SAMN03254152,simple,186538,Zaire ebolavirus,G5529.1,,,,,,,no,,,,,BI,SRA178666,,public,0B2AE3A6ED5ACC2E9712D6B1C1754ED8,068D688EBF83AF037C5DEF5B3891DA4F
SRR1972883,"Apr 14, 2015","Apr 14, 2015",4740497,957580394,4740497,202,544,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972883,SRX994160,G5532.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908549,SAMN03254153,simple,186538,Zaire ebolavirus,G5532.1,,,,,,,no,,,,,BI,SRA178666,,public,BAEF4D6331AFD4F8F0465BF3E24ABD89,DCC9A71FEE1E2E7C5454139E130B1CD6
SRR1972881,"Apr 14, 2015","Apr 14, 2015",3286111,663794422,3286111,202,376,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972881,SRX994158,G5527.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908550,SAMN03254150,simple,186538,Zaire ebolavirus,G5527.2,,,,,,,no,,,,,BI,SRA178666,,public,82D4CB8F956A0F8A53D8B2249F5F783C,D484EE2BC59D1C835CE24D63D63CA055
SRR1972885,"Apr 14, 2015","Apr 14, 2015",3566207,720373814,3566207,202,442,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972885,SRX994162,G5568.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908547,SAMN03254158,simple,186538,Zaire ebolavirus,G5568.2,,,,,,,no,,,,,BI,SRA178666,,public,550051AC4DEEB7EF6B6D902633DBED83,7FB778AADFF92C5A824044F3CB769CF2
SRR1972886,"Apr 14, 2015","Apr 14, 2015",147680,29831360,147680,202,16,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972886,SRX994163,G5570.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803907,SAMN03254159,simple,186538,Zaire ebolavirus,G5570.1,,,,,,,no,,,,,BI,SRA178666,,public,BA9DEAC38B40033C26A3F5E380B5D0A1,0060090F50C55F7A056049B5F3ADC953
SRR1972887,"Apr 14, 2015","Apr 14, 2015",563040,113734080,563040,202,58,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972887,SRX994164,G5571.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908546,SAMN03254160,simple,186538,Zaire ebolavirus,G5571.1,,,,,,,no,,,,,BI,SRA178666,,public,82B295C5A1E3C19101D13D4EB90EC76E,748C73F3166BF8131CC09DE76CBBF42D
SRR1972888,"Apr 14, 2015","Apr 14, 2015",2442246,493333692,2442246,202,251,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972888,SRX994165,G5577.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908544,SAMN03254162,simple,186538,Zaire ebolavirus,G5577.2,,,,,,,no,,,,,BI,SRA178666,,public,BBB5B3A79082C8FB0DE1A0C2C00E3AF9,5427F479932DF842B6E58A76FE33EA0B
SRR1972889,"Apr 14, 2015","Apr 14, 2015",2069380,418014760,2069380,202,231,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972889,SRX994166,G5579.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908545,SAMN03254163,simple,186538,Zaire ebolavirus,G5579.1,,,,,,,no,,,,,BI,SRA178666,,public,85E1D32FBCAF003AB55A15C4801DBF21,FA7E700DF8F952D0FD327C66307D2939
SRR1972890,"Apr 14, 2015","Apr 14, 2015",2984858,602941316,2984858,202,332,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972890,SRX994167,G5585.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908543,SAMN03254166,simple,186538,Zaire ebolavirus,G5585.2,,,,,,,no,,,,,BI,SRA178666,,public,E53A27893DBEA839903F2ED6BC72EEF2,6178ED6F140464E792CF0E84397C0DBA
SRR1972891,"Apr 14, 2015","Apr 14, 2015",2545766,514244732,2545766,202,247,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972891,SRX994168,G5603.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908542,SAMN03254168,simple,186538,Zaire ebolavirus,G5603.1,,,,,,,no,,,,,BI,SRA178666,,public,0589C6A12A9D88CF6A0D04B2F5209DA8,69E762EA4948E2BE32741BF7BD05F5D0
SRR1972879,"Apr 14, 2015","Apr 14, 2015",996422,201277244,996422,202,108,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972879,SRX994156,G5516.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908552,SAMN03254146,simple,186538,Zaire ebolavirus,G5516.1,,,,,,,no,,,,,BI,SRA178666,,public,543385C35A9F28B70B1A482DC842009A,93D890A69F115571FC3931FEDBE4ACAA
SRR1972893,"Apr 14, 2015","Apr 14, 2015",3322047,671053494,3322047,202,383,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972893,SRX994170,G5614.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908540,SAMN03254172,simple,186538,Zaire ebolavirus,G5614.2,,,,,,,no,,,,,BI,SRA178666,,public,8299FD9CDB02C50EA3E857E0BEF47A6B,C16AE202ECE8517D822A7D3066591457
SRR1972894,"Apr 14, 2015","Apr 14, 2015",1513690,305765380,1513690,202,182,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972894,SRX994171,G5614.3.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908539,SAMN03254173,simple,186538,Zaire ebolavirus,G5614.3,,,,,,,no,,,,,BI,SRA178666,,public,018E000BA6AD8F7ADA88E2FDFC203A2D,4A25254257B6AD56B1CCA6CB419B3C08
SRR1972878,"Apr 14, 2015","Apr 14, 2015",2875187,580787774,2875187,202,323,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972878,SRX994155,G5502.4.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908553,SAMN03254144,simple,186538,Zaire ebolavirus,G5502.4,,,,,,,no,,,,,BI,SRA178666,,public,6DAA5A18EAD62858DA2DA193358B9FE9,FCE3C885CD7ADBB4AACB121CDC0C7E8A
SRR1972896,"Apr 14, 2015","Apr 14, 2015",444060,89700120,444060,202,48,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972896,SRX994173,G5617.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804019,SAMN03254176,simple,186538,Zaire ebolavirus,G5617.1,,,,,,,no,,,,,BI,SRA178666,,public,02FFAD53B483D161C34193CD9A922780,EC79C04678780F05A8510AA5347989A7
SRR1972897,"Apr 14, 2015","Apr 14, 2015",4538001,916676202,4538001,202,524,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972897,SRX994174,G5620.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908538,SAMN03254178,simple,186538,Zaire ebolavirus,G5620.1,,,,,,,no,,,,,BI,SRA178666,,public,4CF464162384E490956C684C62338923,C51A89938D0349F6E6B170E227B82A5F
SRR1972898,"Apr 14, 2015","Apr 14, 2015",3433299,693526398,3433299,202,402,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972898,SRX994175,G5621.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908536,SAMN03254179,simple,186538,Zaire ebolavirus,G5621.1,,,,,,,no,,,,,BI,SRA178666,,public,A83DBF62D19187D4C91B608D77BA72A8,EE421FDFDDD3F624AA0C50C375420A8F
SRR1972899,"Apr 14, 2015","Apr 14, 2015",2725645,550580290,2725645,202,277,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972899,SRX994176,G5630.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908535,SAMN03254181,simple,186538,Zaire ebolavirus,G5630.2,,,,,,,no,,,,,BI,SRA178666,,public,982B6C6AB0207021D528F57C8F0A7C89,1D33E15ECD7F2A0307BD2C97A0CA0120
SRR1972900,"Apr 14, 2015","Apr 14, 2015",394092,79606584,394092,202,43,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972900,SRX994177,G5640.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803851,SAMN03254186,simple,186538,Zaire ebolavirus,G5640.1,,,,,,,no,,,,,BI,SRA178666,,public,28053702C68105C46B8DCCB1F72CE141,B900D60CA661DCC03665F33956C67291
SRR1972901,"Apr 14, 2015","Apr 14, 2015",255121,51534442,255121,202,27,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972901,SRX994178,G5644.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803886,SAMN03254188,simple,186538,Zaire ebolavirus,G5644.1,,,,,,,no,,,,,BI,SRA178666,,public,D94F85583C669E3FBFABAF74A5AEE9CF,AB4762E7FF481A39FF3105F51A4EA4B6
SRR1972902,"Apr 14, 2015","Apr 14, 2015",2981731,602309662,2981731,202,361,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972902,SRX994179,G5647.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908534,SAMN03254189,simple,186538,Zaire ebolavirus,G5647.1,,,,,,,no,,,,,BI,SRA178666,,public,BAD69DF7A15B5E7BA86EECB8EEB16C67,A75053CFC346B45EC8C40569E0479FD3
SRR1972903,"Apr 14, 2015","Apr 14, 2015",5587372,1128649144,5587372,202,666,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972903,SRX994180,G5659.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908533,SAMN03254192,simple,186538,Zaire ebolavirus,G5659.1,,,,,,,no,,,,,BI,SRA178666,,public,F59D8926B32B5B277A607A13765B9CA4,671CB81140EF8B3374B94997BD219086
SRR1972904,"Apr 14, 2015","Apr 14, 2015",5416323,1094097246,5416323,202,630,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972904,SRX994181,G5661.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908532,SAMN03254193,simple,186538,Zaire ebolavirus,G5661.1,,,,,,,no,,,,,BI,SRA178666,,public,625E57555D82A1153EDCD5C9926A85F1,9E5D1D585EA03FD718D5B4418CD6B08D
SRR1972905,"Apr 14, 2015","Apr 14, 2015",18204306,3677269812,18204306,202,1975,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972905,SRX994182,G5675.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908531,SAMN03254194,simple,186538,Zaire ebolavirus,G5675.1,,,,,,,no,,,,,BI,SRA178666,,public,4330899721F79222734C1B295143CC7F,DF6E601C018E1FDAFD41E24968EAEC1D
SRR1972906,"Apr 14, 2015","Apr 14, 2015",3363787,679484974,3363787,202,365,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972906,SRX994183,G5684.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908530,SAMN03254195,simple,186538,Zaire ebolavirus,G5684.1,,,,,,,no,,,,,BI,SRA178666,,public,D650A23AA7B7B720A5D830C834E3085C,6D91D2F8E8F8149346AA067C1D5F93B9
SRR1972907,"Apr 14, 2015","Apr 14, 2015",5582867,1127739134,5582867,202,645,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972907,SRX994184,G5685.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908529,SAMN03254197,simple,186538,Zaire ebolavirus,G5685.1,,,,,,,no,,,,,BI,SRA178666,,public,49B723F3F4E950A4D4EB1C06077F2EA7,4F9022FBD94F0549788174FD60F21F1C
SRR1972884,"Apr 14, 2015","Apr 14, 2015",2477684,500492168,2477684,202,271,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972884,SRX994161,G5566.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908548,SAMN03254156,simple,186538,Zaire ebolavirus,G5566.1,,,,,,,no,,,,,BI,SRA178666,,public,AACDEEA95207FBEE4F830B272813FDB6,70C1DB1732E57BAE4A13BC96B7171752
SRR1972909,"Apr 14, 2015","Apr 14, 2015",3670601,741461402,3670601,202,425,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972909,SRX994186,G5687.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908527,SAMN03254199,simple,186538,Zaire ebolavirus,G5687.1,,,,,,,no,,,,,BI,SRA178666,,public,66115C384DAD3A50E9EA61BB981C3C76,26C4FC4BDA7C50B896987B6B0E983EF6
SRR1972910,"Apr 14, 2015","Apr 14, 2015",4058185,819753370,4058185,202,457,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972910,SRX994187,G5689.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908526,SAMN03254201,simple,186538,Zaire ebolavirus,G5689.1,,,,,,,no,,,,,BI,SRA178666,,public,7F6B569004B2620FC4C0CFD0D84A613E,C2D5D9637CB5DD97FF992060E3D6BF6E
SRR1972911,"Apr 14, 2015","Apr 14, 2015",3851129,777928058,3851129,202,449,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972911,SRX994188,G5690.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908525,SAMN03254202,simple,186538,Zaire ebolavirus,G5690.1,,,,,,,no,,,,,BI,SRA178666,,public,A2C576203E713656B6E6D8B18E5F6147,E652A7F14D09C8013EC1EB26BB41A59E
SRR1972912,"Apr 14, 2015","Apr 14, 2015",3476082,702168564,3476082,202,426,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972912,SRX994189,G5691.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908524,SAMN03254203,simple,186538,Zaire ebolavirus,G5691.1,,,,,,,no,,,,,BI,SRA178666,,public,8FC1832E10F59AF742339532B5A3E28D,7E4801421A0F36AD50CF0FD1F4274D96
SRR1972913,"Apr 14, 2015","Apr 14, 2015",3796949,766983698,3796949,202,441,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972913,SRX994190,G5693.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908523,SAMN03254204,simple,186538,Zaire ebolavirus,G5693.1,,,,,,,no,,,,,BI,SRA178666,,public,79C7D071CCF0A8112877FAE76C440B73,A3D85DB0E8AC24F96D4F70B77399B06D
SRR1972914,"Apr 14, 2015","Apr 14, 2015",2582293,521623186,2582293,202,280,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972914,SRX994191,G5693.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908522,SAMN03254205,simple,186538,Zaire ebolavirus,G5693.2,,,,,,,no,,,,,BI,SRA178666,,public,AC05794D4AE0D1A98D74F0B52A5C06F9,22216D3AB9AF5993E1B6FC96A5963F46
SRR1972915,"Apr 14, 2015","Apr 14, 2015",7812935,1578212870,7812935,202,916,,http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1972915,SRX994192,G5699.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908521,SAMN03254206,simple,186538,Zaire ebolavirus,G5699.1,,,,,,,no,,,,,BI,SRA178666,,public,0B5DD9AD9023DA0050D653779C4A7AC2,F4816E528146661547EA935EC8BFB983
